PM2.5,PM10,PM1.0,DATE,ID
10,13,5,2020-11-04 21:08:43,2
9,11,4,2020-11-04 21:09:13,2
4,6,4,2020-11-04 21:09:43,2
3,5,3,2020-11-04 21:10:14,2
3,4,3,2020-11-04 21:10:44,2
2,3,2,2020-11-04 21:11:14,2
4,4,2,2020-11-04 21:11:44,2
7,7,2,2020-11-04 21:12:15,2
7,7,2,2020-11-04 21:12:46,2
8,9,3,2020-11-04 21:13:17,2
6,7,4,2020-11-04 21:13:47,2
7,8,5,2020-11-04 21:14:18,2
7,8,4,2020-11-04 21:14:49,2
7,9,4,2020-11-04 21:15:20,2
4,6,4,2020-11-04 21:15:50,2
4,5,4,2020-11-04 21:16:21,2
4,6,4,2020-11-04 21:16:51,2
6,7,3,2020-11-04 21:17:21,2
9,11,3,2020-11-04 21:17:51,2
8,10,3,2020-11-04 21:18:22,2
6,9,4,2020-11-04 21:18:52,2
3,6,3,2020-11-04 21:19:23,2
6,7,3,2020-11-04 21:19:53,2
6,7,3,2020-11-04 21:20:24,2
7,8,4,2020-11-04 21:20:54,2
4,6,4,2020-11-04 21:21:26,2
4,6,4,2020-11-04 21:21:56,2
4,6,4,2020-11-04 21:22:28,2
4,7,4,2020-11-04 21:22:58,2
4,8,4,2020-11-04 21:23:28,2
7,10,5,2020-11-04 21:23:58,2
10,11,4,2020-11-04 21:24:29,2
12,12,4,2020-11-04 21:25:00,2
11,13,4,2020-11-04 21:25:30,2
12,13,4,2020-11-04 21:26:00,2
16,17,6,2020-11-04 21:26:30,2
12,12,5,2020-11-04 21:27:01,2
9,10,4,2020-11-04 21:27:31,2
11,13,3,2020-11-04 21:28:02,2
11,14,3,2020-11-04 21:28:32,2
13,17,3,2020-11-04 21:29:02,2
6,10,4,2020-11-04 21:29:32,2
9,11,3,2020-11-04 21:30:03,2
6,7,3,2020-11-04 21:30:33,2
6,6,3,2020-11-04 21:31:03,2
6,7,4,2020-11-04 21:31:33,2
6,8,4,2020-11-04 21:32:04,2
8,10,4,2020-11-04 21:32:34,2
8,9,3,2020-11-04 21:33:04,2
8,8,3,2020-11-04 21:33:34,2
7,7,4,2020-11-04 21:34:05,2
7,7,4,2020-11-04 21:34:35,2
7,8,5,2020-11-04 21:35:05,2
8,8,3,2020-11-04 21:35:35,2
6,6,3,2020-11-04 21:36:06,2
6,6,3,2020-11-04 21:36:36,2
4,4,4,2020-11-04 21:37:07,2
7,7,4,2020-11-04 21:37:37,2
7,8,4,2020-11-04 21:38:08,2
7,8,5,2020-11-04 21:38:38,2
8,10,5,2020-11-04 21:39:09,2
9,14,7,2020-11-04 21:39:39,2
11,16,6,2020-11-04 21:40:09,2
9,13,7,2020-11-04 21:40:40,2
12,13,4,2020-11-04 21:41:11,2
9,11,4,2020-11-04 21:41:41,2
12,15,4,2020-11-04 21:42:11,2
7,12,5,2020-11-04 21:42:41,2
12,17,4,2020-11-04 21:43:12,2
11,15,4,2020-11-04 21:43:42,2
12,15,4,2020-11-04 21:44:12,2
13,16,6,2020-11-04 21:44:42,2
12,17,7,2020-11-04 21:45:13,2
12,16,8,2020-11-04 21:45:44,2
16,24,12,2020-11-04 21:46:14,2
26,34,17,2020-11-04 21:46:44,2
24,29,17,2020-11-04 21:47:14,2
19,24,12,2020-11-04 21:47:45,2
14,19,9,2020-11-04 21:48:15,2
12,20,10,2020-11-04 21:48:45,2
16,24,11,2020-11-04 21:49:15,2
23,31,12,2020-11-04 21:49:46,2
20,25,12,2020-11-04 21:50:16,2
20,24,12,2020-11-04 21:50:46,2
16,19,11,2020-11-04 21:51:16,2
20,26,13,2020-11-04 21:51:47,2
20,26,15,2020-11-04 21:52:17,2
20,27,13,2020-11-04 21:52:47,2
22,31,15,2020-11-04 21:53:18,2
24,30,19,2020-11-04 21:53:49,2
27,33,17,2020-11-04 21:54:20,2
28,38,16,2020-11-04 21:54:50,2
26,37,19,2020-11-04 21:55:20,2
32,41,22,2020-11-04 21:55:50,2
42,53,21,2020-11-04 21:56:22,2
38,47,22,2020-11-04 21:56:52,2
26,32,21,2020-11-04 21:57:22,2
29,36,19,2020-11-04 21:57:52,2
39,50,21,2020-11-04 21:58:23,2
37,50,22,2020-11-04 21:58:53,2
36,49,24,2020-11-04 21:59:23,2
44,59,29,2020-11-04 21:59:53,2
51,67,35,2020-11-04 22:00:24,2
63,78,35,2020-11-04 22:00:54,2
53,66,28,2020-11-04 22:01:26,2
46,63,27,2020-11-04 22:01:56,2
62,78,32,2020-11-04 22:02:26,2
60,75,35,2020-11-04 22:02:56,2
52,76,36,2020-11-04 22:03:28,2
52,77,35,2020-11-04 22:03:58,2
57,75,34,2020-11-04 22:04:28,2
52,68,32,2020-11-04 22:04:58,2
51,69,31,2020-11-04 22:05:28,2
45,67,31,2020-11-04 22:05:59,2
53,70,33,2020-11-04 22:06:29,2
67,81,35,2020-11-04 22:06:59,2
48,65,33,2020-11-04 22:07:30,2
59,72,36,2020-11-04 22:08:00,2
72,84,37,2020-11-04 22:08:30,2
66,83,36,2020-11-04 22:09:00,2
63,78,40,2020-11-04 22:09:30,2
77,85,44,2020-11-04 22:10:01,2
75,84,40,2020-11-04 22:10:31,2
53,68,36,2020-11-04 22:11:01,2
67,83,41,2020-11-04 22:11:32,2
70,84,45,2020-11-04 22:12:02,2
68,82,45,2020-11-04 22:12:32,2
72,85,43,2020-11-04 22:13:02,2
81,91,41,2020-11-04 22:13:33,2
85,93,42,2020-11-04 22:14:03,2
82,91,49,2020-11-04 22:14:33,2
78,91,50,2020-11-04 22:15:04,2
60,80,40,2020-11-04 22:15:34,2
53,66,36,2020-11-04 22:16:04,2
64,74,40,2020-11-04 22:16:34,2
66,82,44,2020-11-04 22:17:05,2
79,88,53,2020-11-04 22:17:36,2
86,91,55,2020-11-04 22:18:07,2
81,90,53,2020-11-04 22:18:37,2
76,89,49,2020-11-04 22:19:08,2
64,82,44,2020-11-04 22:19:39,2
75,89,43,2020-11-04 22:20:09,2
85,95,45,2020-11-04 22:20:40,2
76,87,51,2020-11-04 22:21:10,2
75,84,48,2020-11-04 22:21:40,2
76,84,42,2020-11-04 22:22:10,2
79,88,42,2020-11-04 22:22:41,2
77,86,43,2020-11-04 22:23:12,2
55,73,40,2020-11-04 22:23:42,2
53,66,41,2020-11-04 22:24:12,2
59,69,42,2020-11-04 22:24:42,2
71,83,44,2020-11-04 22:25:13,2
69,83,42,2020-11-04 22:25:43,2
75,86,43,2020-11-04 22:26:13,2
77,88,43,2020-11-04 22:26:44,2
64,83,39,2020-11-04 22:27:15,2
70,85,44,2020-11-04 22:27:45,2
76,84,45,2020-11-04 22:28:15,2
77,86,43,2020-11-04 22:28:45,2
73,85,41,2020-11-04 22:29:15,2
65,82,38,2020-11-04 22:29:46,2
56,73,37,2020-11-04 22:30:16,2
51,70,36,2020-11-04 22:30:46,2
61,82,34,2020-11-04 22:31:17,2
69,82,38,2020-11-04 22:31:47,2
66,74,39,2020-11-04 22:32:17,2
63,78,38,2020-11-04 22:32:48,2
56,77,41,2020-11-04 22:33:18,2
68,83,40,2020-11-04 22:33:49,2
66,80,38,2020-11-04 22:34:20,2
43,54,30,2020-11-04 22:34:50,2
49,66,32,2020-11-04 22:35:20,2
69,84,37,2020-11-04 22:35:50,2
68,80,38,2020-11-04 22:36:21,2
55,73,36,2020-11-04 22:36:51,2
53,73,31,2020-11-04 22:37:21,2
54,70,32,2020-11-04 22:37:52,2
64,76,37,2020-11-04 22:38:22,2
62,74,35,2020-11-04 22:38:53,2
75,85,33,2020-11-04 22:39:23,2
67,81,35,2020-11-04 22:39:53,2
46,63,33,2020-11-04 22:40:24,2
43,60,31,2020-11-04 22:40:54,2
44,59,32,2020-11-04 22:41:25,2
48,64,33,2020-11-04 22:41:56,2
45,59,35,2020-11-04 22:42:26,2
55,69,32,2020-11-04 22:42:56,2
59,74,33,2020-11-04 22:43:27,2
55,69,35,2020-11-04 22:43:57,2
44,58,31,2020-11-04 22:44:28,2
54,67,32,2020-11-04 22:44:58,2
59,74,32,2020-11-04 22:45:28,2
64,79,31,2020-11-04 22:45:59,2
58,74,33,2020-11-04 22:46:30,2
46,64,36,2020-11-04 22:47:00,2
49,63,34,2020-11-04 22:47:30,2
49,61,35,2020-11-04 22:48:01,2
53,67,34,2020-11-04 22:48:31,2
49,61,29,2020-11-04 22:49:02,2
40,55,28,2020-11-04 22:49:32,2
42,55,30,2020-11-04 22:50:02,2
49,63,31,2020-11-04 22:50:33,2
50,66,30,2020-11-04 22:51:03,2
50,59,33,2020-11-04 22:51:34,2
53,60,31,2020-11-04 22:52:04,2
52,61,31,2020-11-04 22:52:35,2
51,61,33,2020-11-04 22:53:05,2
53,61,31,2020-11-04 22:53:35,2
44,54,29,2020-11-04 22:54:05,2
38,52,25,2020-11-04 22:54:36,2
36,51,25,2020-11-04 22:55:06,2
40,55,27,2020-11-04 22:55:36,2
41,53,26,2020-11-04 22:56:07,2
43,55,26,2020-11-04 22:56:37,2
42,57,27,2020-11-04 22:57:08,2
40,53,31,2020-11-04 22:57:38,2
48,61,31,2020-11-04 22:58:09,2
56,68,29,2020-11-04 22:58:39,2
52,63,27,2020-11-04 22:59:09,2
51,62,24,2020-11-04 22:59:40,2
55,65,25,2020-11-04 23:00:10,2
40,50,28,2020-11-04 23:00:40,2
45,55,25,2020-11-04 23:01:10,2
54,64,24,2020-11-04 23:01:41,2
48,59,26,2020-11-04 23:02:11,2
40,56,28,2020-11-04 23:02:41,2
44,61,25,2020-11-04 23:03:12,2
47,62,23,2020-11-04 23:03:43,2
42,52,24,2020-11-04 23:04:13,2
36,44,24,2020-11-04 23:04:43,2
42,51,23,2020-11-04 23:05:13,2
43,55,24,2020-11-04 23:05:44,2
37,50,25,2020-11-04 23:06:14,2
38,47,25,2020-11-04 23:06:44,2
44,52,25,2020-11-04 23:07:14,2
40,51,21,2020-11-04 23:07:45,2
33,45,21,2020-11-04 23:08:15,2
43,54,26,2020-11-04 23:08:46,2
43,54,26,2020-11-04 23:09:16,2
33,45,21,2020-11-04 23:09:46,2
38,49,23,2020-11-04 23:10:16,2
37,45,24,2020-11-04 23:10:47,2
38,45,24,2020-11-04 23:11:17,2
44,54,25,2020-11-04 23:11:47,2
41,53,24,2020-11-04 23:12:17,2
40,49,24,2020-11-04 23:12:48,2
35,42,24,2020-11-04 23:13:18,2
38,46,23,2020-11-04 23:13:48,2
40,50,23,2020-11-04 23:14:19,2
32,43,22,2020-11-04 23:14:49,2
31,47,22,2020-11-04 23:15:19,2
36,49,24,2020-11-04 23:15:49,2
42,53,26,2020-11-04 23:16:20,2
41,51,23,2020-11-04 23:16:51,2
36,47,20,2020-11-04 23:17:21,2
38,48,22,2020-11-04 23:17:51,2
37,42,21,2020-11-04 23:18:21,2
38,45,19,2020-11-04 23:18:52,2
36,43,20,2020-11-04 23:19:22,2
34,41,20,2020-11-04 23:19:53,2
39,48,23,2020-11-04 23:20:23,2
28,41,21,2020-11-04 23:20:53,2
20,31,18,2020-11-04 23:21:24,2
39,47,21,2020-11-04 23:21:55,2
41,47,21,2020-11-04 23:22:25,2
29,38,22,2020-11-04 23:22:55,2
32,45,25,2020-11-04 23:23:25,2
42,53,24,2020-11-04 23:23:56,2
38,48,21,2020-11-04 23:24:26,2
31,40,19,2020-11-04 23:24:56,2
32,38,20,2020-11-04 23:25:26,2
26,31,21,2020-11-04 23:25:57,2
22,30,18,2020-11-04 23:26:27,2
25,33,17,2020-11-04 23:26:57,2
34,43,20,2020-11-04 23:27:28,2
36,44,19,2020-11-04 23:27:59,2
32,40,18,2020-11-04 23:28:29,2
34,44,19,2020-11-04 23:28:59,2
27,35,20,2020-11-04 23:29:29,2
31,38,19,2020-11-04 23:30:00,2
36,45,19,2020-11-04 23:30:30,2
31,38,17,2020-11-04 23:31:00,2
27,35,18,2020-11-04 23:31:31,2
25,35,18,2020-11-04 23:32:02,2
24,29,17,2020-11-04 23:32:32,2
23,27,18,2020-11-04 23:33:02,2
28,36,17,2020-11-04 23:33:32,2
29,38,18,2020-11-04 23:34:03,2
32,38,20,2020-11-04 23:34:33,2
30,37,18,2020-11-04 23:35:03,2
28,36,18,2020-11-04 23:35:33,2
32,39,17,2020-11-04 23:36:04,2
36,41,16,2020-11-04 23:36:34,2
33,39,14,2020-11-04 23:37:04,2
29,35,15,2020-11-04 23:37:34,2
38,44,19,2020-11-04 23:38:05,2
39,46,18,2020-11-04 23:38:35,2
34,42,18,2020-11-04 23:39:05,2
29,34,16,2020-11-04 23:39:35,2
29,32,18,2020-11-04 23:40:05,2
26,31,19,2020-11-04 23:40:36,2
25,30,16,2020-11-04 23:41:06,2
26,33,17,2020-11-04 23:41:37,2
21,27,17,2020-11-04 23:42:08,2
19,25,16,2020-11-04 23:42:38,2
17,25,15,2020-11-04 23:43:08,2
26,36,14,2020-11-04 23:43:39,2
29,38,15,2020-11-04 23:44:12,2
24,30,15,2020-11-04 23:44:42,2
29,35,15,2020-11-04 23:45:13,2
28,34,15,2020-11-04 23:45:43,2
15,21,15,2020-11-04 23:46:14,2
18,25,15,2020-11-04 23:46:44,2
23,33,17,2020-11-04 23:47:15,2
23,32,16,2020-11-04 23:47:45,2
28,34,16,2020-11-04 23:48:15,2
35,40,17,2020-11-04 23:48:45,2
31,37,17,2020-11-04 23:49:16,2
22,26,18,2020-11-04 23:49:46,2
27,33,18,2020-11-04 23:50:16,2
29,35,15,2020-11-04 23:50:46,2
24,30,13,2020-11-04 23:51:16,2
26,31,14,2020-11-04 23:51:47,2
25,28,16,2020-11-04 23:52:17,2
25,28,16,2020-11-04 23:52:47,2
26,32,15,2020-11-04 23:53:17,2
23,29,14,2020-11-04 23:53:48,2
18,22,13,2020-11-04 23:54:18,2
16,21,14,2020-11-04 23:54:48,2
15,25,15,2020-11-04 23:55:19,2
21,32,14,2020-11-04 23:55:49,2
26,35,14,2020-11-04 23:56:19,2
22,30,15,2020-11-04 23:56:49,2
20,28,13,2020-11-04 23:57:20,2
23,33,14,2020-11-04 23:57:50,2
25,32,16,2020-11-04 23:58:20,2
26,31,14,2020-11-04 23:58:50,2
21,28,15,2020-11-04 23:59:21,2
24,30,15,2020-11-04 23:59:51,2
22,27,13,2020-11-05 00:00:21,2
25,36,13,2020-11-05 00:00:51,2
23,34,13,2020-11-05 00:01:22,2
20,25,14,2020-11-05 00:01:52,2
23,27,14,2020-11-05 00:02:22,2
26,29,14,2020-11-05 00:02:52,2
26,32,15,2020-11-05 00:03:23,2
19,27,12,2020-11-05 00:03:53,2
18,25,11,2020-11-05 00:04:23,2
24,29,13,2020-11-05 00:04:53,2
19,23,12,2020-11-05 00:05:24,2
22,27,12,2020-11-05 00:05:54,2
29,33,13,2020-11-05 00:06:24,2
22,26,11,2020-11-05 00:06:54,2
17,22,10,2020-11-05 00:07:25,2
17,20,10,2020-11-05 00:07:55,2
17,19,12,2020-11-05 00:08:25,2
14,19,12,2020-11-05 00:08:55,2
19,25,12,2020-11-05 00:09:26,2
22,28,12,2020-11-05 00:09:56,2
18,23,11,2020-11-05 00:10:26,2
19,22,12,2020-11-05 00:10:56,2
23,25,13,2020-11-05 00:11:26,2
20,23,13,2020-11-05 00:11:57,2
21,25,12,2020-11-05 00:12:27,2
22,27,10,2020-11-05 00:12:57,2
21,25,9,2020-11-05 00:13:27,2
22,27,10,2020-11-05 00:13:58,2
20,27,13,2020-11-05 00:14:28,2
24,29,15,2020-11-05 00:15:01,2
26,32,15,2020-11-05 00:15:31,2
22,27,12,2020-11-05 00:16:03,2
24,27,12,2020-11-05 00:16:33,2
18,24,13,2020-11-05 00:17:03,2
12,17,10,2020-11-05 00:17:34,2
9,15,7,2020-11-05 00:18:05,2
15,20,8,2020-11-05 00:18:40,2
21,22,10,2020-11-05 00:19:10,2
20,24,10,2020-11-05 00:19:43,2
16,22,9,2020-11-05 00:20:13,2
10,14,8,2020-11-05 00:20:44,2
14,18,10,2020-11-05 00:21:14,2
19,21,10,2020-11-05 00:21:44,2
20,23,9,2020-11-05 00:22:15,2
17,20,8,2020-11-05 00:22:45,2
10,13,8,2020-11-05 00:23:15,2
8,10,8,2020-11-05 00:23:46,2
8,12,8,2020-11-05 00:24:16,2
11,17,9,2020-11-05 00:24:46,2
14,19,10,2020-11-05 00:25:16,2
15,19,10,2020-11-05 00:25:46,2
13,16,8,2020-11-05 00:26:17,2
11,14,9,2020-11-05 00:26:47,2
17,20,11,2020-11-05 00:27:17,2
16,18,9,2020-11-05 00:27:47,2
11,14,9,2020-11-05 00:28:18,2
11,15,9,2020-11-05 00:28:48,2
11,15,7,2020-11-05 00:29:18,2
17,21,7,2020-11-05 00:29:48,2
20,23,8,2020-11-05 00:30:19,2
20,23,9,2020-11-05 00:30:49,2
21,25,9,2020-11-05 00:31:19,2
14,19,7,2020-11-05 00:31:49,2
9,11,6,2020-11-05 00:32:20,2
13,15,8,2020-11-05 00:32:50,2
16,20,10,2020-11-05 00:33:20,2
17,19,10,2020-11-05 00:33:50,2
14,16,9,2020-11-05 00:34:21,2
10,11,8,2020-11-05 00:34:51,2
14,17,5,2020-11-05 00:35:21,2
12,17,6,2020-11-05 00:35:51,2
11,14,9,2020-11-05 00:36:22,2
13,18,9,2020-11-05 00:36:52,2
10,15,8,2020-11-05 00:37:22,2
9,11,7,2020-11-05 00:37:52,2
10,11,8,2020-11-05 00:38:23,2
11,14,9,2020-11-05 00:38:53,2
10,13,8,2020-11-05 00:39:23,2
14,15,9,2020-11-05 00:39:53,2
14,16,8,2020-11-05 00:40:24,2
15,17,9,2020-11-05 00:40:54,2
17,18,10,2020-11-05 00:41:24,2
15,16,8,2020-11-05 00:41:54,2
17,18,7,2020-11-05 00:42:25,2
13,15,8,2020-11-05 00:42:55,2
13,15,8,2020-11-05 00:43:25,2
12,15,7,2020-11-05 00:43:55,2
12,16,7,2020-11-05 00:44:26,2
20,23,9,2020-11-05 00:44:57,2
18,22,9,2020-11-05 00:45:27,2
10,14,8,2020-11-05 00:45:57,2
10,12,10,2020-11-05 00:46:27,2
9,11,9,2020-11-05 00:46:58,2
12,13,8,2020-11-05 00:47:28,2
15,16,8,2020-11-05 00:47:59,2
11,14,6,2020-11-05 00:48:29,2
8,10,6,2020-11-05 00:49:00,2
6,7,6,2020-11-05 00:49:32,2
11,12,6,2020-11-05 00:50:02,2
13,15,6,2020-11-05 00:50:32,2
8,11,5,2020-11-05 00:51:02,2
17,19,5,2020-11-05 00:51:33,2
19,20,7,2020-11-05 00:52:04,2
9,11,9,2020-11-05 00:52:35,2
13,16,8,2020-11-05 00:53:05,2
15,17,8,2020-11-05 00:53:35,2
16,17,8,2020-11-05 00:54:05,2
17,19,10,2020-11-05 00:54:36,2
17,18,8,2020-11-05 00:55:06,2
15,17,6,2020-11-05 00:55:36,2
16,20,5,2020-11-05 00:56:07,2
17,21,6,2020-11-05 00:56:37,2
18,22,6,2020-11-05 00:57:08,2
14,19,7,2020-11-05 00:57:38,2
11,16,6,2020-11-05 00:58:08,2
11,14,6,2020-11-05 00:58:39,2
11,14,6,2020-11-05 00:59:09,2
13,17,9,2020-11-05 00:59:39,2
13,15,11,2020-11-05 01:00:10,2
15,18,11,2020-11-05 01:00:40,2
12,13,10,2020-11-05 01:01:10,2
13,14,9,2020-11-05 01:01:40,2
11,13,7,2020-11-05 01:02:11,2
13,17,6,2020-11-05 01:02:41,2
13,17,6,2020-11-05 01:03:11,2
12,15,7,2020-11-05 01:03:42,2
12,15,7,2020-11-05 01:04:12,2
11,16,7,2020-11-05 01:04:42,2
11,14,7,2020-11-05 01:05:12,2
11,13,7,2020-11-05 01:05:43,2
11,12,7,2020-11-05 01:06:13,2
14,14,7,2020-11-05 01:06:43,2
14,15,7,2020-11-05 01:07:13,2
12,12,7,2020-11-05 01:07:44,2
12,12,7,2020-11-05 01:08:14,2
14,15,7,2020-11-05 01:08:44,2
15,16,8,2020-11-05 01:09:14,2
14,17,7,2020-11-05 01:09:45,2
14,16,7,2020-11-05 01:10:15,2
14,17,7,2020-11-05 01:10:45,2
15,18,8,2020-11-05 01:11:15,2
9,14,7,2020-11-05 01:11:46,2
12,16,7,2020-11-05 01:12:16,2
10,13,8,2020-11-05 01:12:46,2
10,11,7,2020-11-05 01:13:16,2
6,8,6,2020-11-05 01:13:47,2
8,9,5,2020-11-05 01:14:17,2
9,10,7,2020-11-05 01:14:47,2
9,10,7,2020-11-05 01:15:17,2
10,10,8,2020-11-05 01:15:48,2
15,18,8,2020-11-05 01:16:18,2
17,20,8,2020-11-05 01:16:48,2
15,19,8,2020-11-05 01:17:18,2
9,12,7,2020-11-05 01:17:49,2
11,14,9,2020-11-05 01:18:20,2
15,18,10,2020-11-05 01:18:52,2
15,18,10,2020-11-05 01:19:23,2
13,17,8,2020-11-05 01:19:53,2
9,13,7,2020-11-05 01:20:25,2
13,15,6,2020-11-05 01:20:55,2
14,17,8,2020-11-05 01:21:25,2
16,18,9,2020-11-05 01:21:56,2
11,15,9,2020-11-05 01:22:27,2
8,10,8,2020-11-05 01:22:57,2
8,10,8,2020-11-05 01:23:27,2
10,12,7,2020-11-05 01:24:03,2
12,15,7,2020-11-05 01:24:33,2
9,13,7,2020-11-05 01:25:03,2
12,15,7,2020-11-05 01:25:34,2
12,14,7,2020-11-05 01:26:05,2
12,12,7,2020-11-05 01:26:35,2
9,10,7,2020-11-05 01:27:05,2
8,8,5,2020-11-05 01:27:35,2
8,10,5,2020-11-05 01:28:05,2
5,6,5,2020-11-05 01:28:36,2
5,6,5,2020-11-05 01:29:06,2
8,9,5,2020-11-05 01:29:36,2
8,10,6,2020-11-05 01:30:07,2
13,16,6,2020-11-05 01:30:37,2
10,13,6,2020-11-05 01:31:08,2
11,13,7,2020-11-05 01:31:38,2
8,11,8,2020-11-05 01:32:09,2
12,14,7,2020-11-05 01:32:39,2
17,18,7,2020-11-05 01:33:09,2
20,20,9,2020-11-05 01:33:40,2
16,16,8,2020-11-05 01:34:10,2
10,12,8,2020-11-05 01:34:40,2
7,9,7,2020-11-05 01:35:11,2
8,11,8,2020-11-05 01:35:41,2
11,13,9,2020-11-05 01:36:11,2
11,14,9,2020-11-05 01:36:41,2
13,16,9,2020-11-05 01:37:12,2
11,15,9,2020-11-05 01:37:42,2
10,16,8,2020-11-05 01:38:12,2
13,18,8,2020-11-05 01:38:42,2
12,15,7,2020-11-05 01:39:13,2
14,16,7,2020-11-05 01:39:43,2
9,9,7,2020-11-05 01:40:13,2
8,8,6,2020-11-05 01:40:43,2
8,9,5,2020-11-05 01:41:14,2
10,12,6,2020-11-05 01:41:44,2
14,15,7,2020-11-05 01:42:14,2
12,12,8,2020-11-05 01:42:44,2
15,15,8,2020-11-05 01:43:15,2
17,18,7,2020-11-05 01:43:45,2
17,18,7,2020-11-05 01:44:15,2
15,17,8,2020-11-05 01:44:45,2
12,14,8,2020-11-05 01:45:16,2
11,13,7,2020-11-05 01:45:46,2
8,10,6,2020-11-05 01:46:16,2
9,11,6,2020-11-05 01:46:46,2
12,15,7,2020-11-05 01:47:16,2
12,14,7,2020-11-05 01:47:47,2
10,13,8,2020-11-05 01:48:17,2
7,11,7,2020-11-05 01:48:47,2
18,22,9,2020-11-05 01:49:17,2
21,25,9,2020-11-05 01:49:51,2
27,30,11,2020-11-05 01:50:23,2
18,21,9,2020-11-05 01:50:53,2
19,22,10,2020-11-05 01:51:24,2
14,16,9,2020-11-05 01:51:55,2
14,16,12,2020-11-05 01:52:25,2
17,20,13,2020-11-05 01:52:55,2
20,22,12,2020-11-05 01:53:27,2
21,23,11,2020-11-05 01:53:57,2
16,18,11,2020-11-05 01:54:27,2
14,16,9,2020-11-05 01:54:57,2
16,18,7,2020-11-05 01:55:27,2
16,18,7,2020-11-05 01:55:58,2
14,17,7,2020-11-05 01:56:28,2
9,11,9,2020-11-05 01:56:58,2
8,11,8,2020-11-05 01:57:28,2
12,14,9,2020-11-05 01:57:59,2
12,16,8,2020-11-05 01:58:29,2
17,20,8,2020-11-05 01:58:59,2
17,19,7,2020-11-05 01:59:30,2
15,17,8,2020-11-05 02:00:00,2
10,12,8,2020-11-05 02:00:30,2
7,10,7,2020-11-05 02:01:00,2
7,10,7,2020-11-05 02:01:31,2
8,9,8,2020-11-05 02:02:01,2
7,9,7,2020-11-05 02:02:31,2
12,15,8,2020-11-05 02:03:01,2
14,16,7,2020-11-05 02:03:32,2
13,14,6,2020-11-05 02:04:02,2
8,11,5,2020-11-05 02:04:32,2
9,12,4,2020-11-05 02:05:03,2
11,14,4,2020-11-05 02:05:35,2
11,13,4,2020-11-05 02:06:05,2
8,10,6,2020-11-05 02:06:35,2
11,15,6,2020-11-05 02:07:05,2
12,15,7,2020-11-05 02:07:36,2
14,18,7,2020-11-05 02:08:06,2
9,11,7,2020-11-05 02:08:36,2
10,11,8,2020-11-05 02:09:07,2
8,9,8,2020-11-05 02:09:37,2
7,10,7,2020-11-05 02:10:08,2
9,11,7,2020-11-05 02:10:38,2
13,15,6,2020-11-05 02:11:08,2
19,21,7,2020-11-05 02:11:39,2
16,18,6,2020-11-05 02:12:09,2
16,19,7,2020-11-05 02:12:40,2
10,13,6,2020-11-05 02:13:10,2
12,15,6,2020-11-05 02:13:40,2
8,10,6,2020-11-05 02:14:10,2
10,13,6,2020-11-05 02:14:41,2
11,14,6,2020-11-05 02:15:11,2
11,15,7,2020-11-05 02:15:41,2
8,11,6,2020-11-05 02:16:12,2
6,7,6,2020-11-05 02:16:42,2
6,9,4,2020-11-05 02:17:13,2
8,11,5,2020-11-05 02:17:43,2
12,17,6,2020-11-05 02:18:13,2
12,14,7,2020-11-05 02:18:43,2
14,15,8,2020-11-05 02:19:14,2
11,11,9,2020-11-05 02:19:45,2
13,14,9,2020-11-05 02:20:16,2
12,15,7,2020-11-05 02:20:46,2
13,18,7,2020-11-05 02:21:17,2
9,14,7,2020-11-05 02:21:49,2
11,14,9,2020-11-05 02:22:20,2
11,14,9,2020-11-05 02:22:50,2
11,14,8,2020-11-05 02:23:20,2
9,12,6,2020-11-05 02:23:50,2
8,11,6,2020-11-05 02:24:21,2
10,12,5,2020-11-05 02:24:51,2
9,12,5,2020-11-05 02:25:22,2
12,14,5,2020-11-05 02:25:52,2
13,14,6,2020-11-05 02:26:22,2
14,15,7,2020-11-05 02:26:53,2
13,16,6,2020-11-05 02:27:23,2
11,13,7,2020-11-05 02:27:53,2
13,15,6,2020-11-05 02:28:23,2
14,15,7,2020-11-05 02:28:54,2
18,20,6,2020-11-05 02:29:24,2
17,18,6,2020-11-05 02:29:54,2
17,18,6,2020-11-05 02:30:24,2
15,17,4,2020-11-05 02:30:55,2
15,18,6,2020-11-05 02:31:25,2
14,17,7,2020-11-05 02:31:55,2
11,13,8,2020-11-05 02:32:25,2
11,14,6,2020-11-05 02:32:56,2
8,10,6,2020-11-05 02:33:26,2
10,13,6,2020-11-05 02:33:56,2
8,10,6,2020-11-05 02:34:26,2
9,12,7,2020-11-05 02:34:57,2
6,9,6,2020-11-05 02:35:27,2
9,12,6,2020-11-05 02:35:57,2
10,12,5,2020-11-05 02:36:27,2
20,21,6,2020-11-05 02:36:57,2
18,19,7,2020-11-05 02:37:28,2
16,17,7,2020-11-05 02:37:58,2
10,11,8,2020-11-05 02:38:28,2
10,11,8,2020-11-05 02:38:58,2
10,11,8,2020-11-05 02:39:29,2
6,7,6,2020-11-05 02:39:59,2
8,8,6,2020-11-05 02:40:29,2
8,8,6,2020-11-05 02:40:59,2
12,14,5,2020-11-05 02:41:30,2
11,13,6,2020-11-05 02:42:00,2
12,14,5,2020-11-05 02:42:30,2
7,8,5,2020-11-05 02:43:00,2
10,10,5,2020-11-05 02:43:31,2
8,9,6,2020-11-05 02:44:01,2
9,10,7,2020-11-05 02:44:31,2
11,13,7,2020-11-05 02:45:01,2
